,contig,eveSites,eveTEoverlap,length,teSites,teProp,eveTEProp
2276,002276F,0,0,32112,17916,0.5579222720478326,
2892,002892F,0,0,139997,63362,0.45259541275884485,
1914,001914F,0,0,24285,11413,0.4699608812023883,
2436,002436F,0,0,61686,28419,0.460704211652563,
139,000139F,0,0,2965513,1633374,0.5507896947340983,
67,000067F,0,0,31796,19287,0.606585734054598,
1977,001977F,0,0,467127,272126,0.5825524964303069,
2139,002139F,0,0,405722,211232,0.5206323541735474,
1486,001486F,0,0,200365,103606,0.5170863174706162,
132,000132F,0,0,14253,5965,0.41850838419981756,
3158,003158F,0,0,73581,38653,0.5253122409317623,
1120,001120F,0,0,22566,13083,0.5797660196756181,
1555,001555F,0,0,17450,13180,0.7553008595988538,
1796,001796F,0,0,572427,345275,0.6031773483780465,
3267,003267F,0,0,51485,16225,0.31514033213557346,
1543,001543F,0,0,18461,14001,0.7584096202805916,
3249,003249F,0,0,55148,24370,0.44190179154275766,
1904,001904F,0,0,29547,17310,0.5858462788100315,
2582,002582F,0,0,234807,129107,0.5498430626003483,
3047,003047F,0,0,23773,11119,0.46771547553947757,
1512,001512F,0,0,530875,289807,0.5459044031080763,
735,000735F,0,0,13726,7780,0.5668075185778814,
762,000762F,1946,1535,1396837,702691,0.503058696182876,0.78879753340185
2025,002025F,0,0,23015,13418,0.5830110797306105,
3533,003533F,0,0,26890,16163,0.6010784678319078,
3494,003494F,0,0,28808,14179,0.49218966953623994,
1233,001233F,0,0,646073,326171,0.5048516189347024,
1897,001897F,0,0,529052,299653,0.5663961198521128,
2482,002482F,0,0,53116,24951,0.4697454627607501,
3348,003348F,0,0,40197,16322,0.4060502027514491,
2897,002897F,0,0,137311,73584,0.5358929728863674,
1347,001347F,0,0,27721,19264,0.6949244255257747,
2328,002328F,0,0,22907,15166,0.6620683633823722,
3110,003110F,0,0,30195,20153,0.6674283821824806,
146,000146F,0,0,2976608,1774796,0.5962478095872886,
1101,001101F,0,0,21039,9025,0.4289652550026142,
3364,003364F,0,0,32637,13274,0.4067163035818243,
1601,001601F,0,0,24605,12183,0.4951432635643162,
3181,003181F,0,0,70176,38445,0.5478368673050615,
3452,003452F,0,0,31279,18790,0.6007225294926308,
1051,001051F,0,0,109796,49760,0.4532041240118037,
603,000603F,0,0,540155,288059,0.5332895187492479,
1671,001671F,0,0,645454,385712,0.5975824768302621,
1241,001241F,0,0,951120,502691,0.528525317520397,
2465,002465F,0,0,274218,151997,0.5542925701449212,
2624,002624F,0,0,229904,140688,0.6119423759482219,
2985,002985F,0,0,113975,26375,0.23141039701688967,
434,000434F,485,381,1918226,1074007,0.5598959663772674,0.7855670103092783
506,000506F,0,0,1679246,904061,0.5383731746271838,
2522,002522F,0,0,254788,142982,0.5611802753661868,
3033,003033F,0,0,102066,60590,0.5936354907608802,
968,000968F,0,0,18020,10527,0.5841842397336293,
2698,002698F,0,0,199673,115366,0.5777746615716697,
2131,002131F,0,0,409997,223400,0.5448820357222126,
3474,003474F,0,0,29911,20300,0.6786800842499415,
759,000759F,0,0,1392344,756758,0.5435136719086663,
824,000824F,0,0,1333261,754311,0.5657639426938912,
1749,001749F,0,0,12012,7116,0.5924075924075924,
2494,002494F,0,0,261661,140293,0.5361632035343441,
302,000302F,0,0,2234844,1157267,0.5178289849313867,
3447,003447F,0,0,31536,21563,0.6837582445459158,
541,000541F,0,0,10721,4752,0.44324223486615055,
3529,003529F,0,0,26975,14654,0.5432437442075996,
274,000274F,0,0,2337950,1203298,0.5146808101114224,
2592,002592F,0,0,231093,125476,0.5429675498608785,
574,000574F,0,0,1660832,922884,0.5556757095239013,
2282,002282F,0,0,51583,18769,0.36386018649555085,
1474,001474F,0,0,571899,317268,0.5547622919431578,
3646,003646F,0,0,15618,531,0.03399923165578179,
18,000018F,0,0,22856,7427,0.3249474973748687,
3182,003182F,0,0,70013,36876,0.5267021838801366,
637,000637F,0,0,1526244,809208,0.5301956961010166,
1280,001280F,0,0,212636,124629,0.5861142986135932,
3065,003065F,0,0,50535,27435,0.5428910655981003,
2033,002033F,0,0,60165,31663,0.5262694257458655,
2971,002971F,0,0,27462,18066,0.6578544898405069,
1921,001921F,0,0,497568,234359,0.4710089877162518,
2278,002278F,0,0,346012,195648,0.5654370368657734,
2038,002038F,0,0,294734,155934,0.5290668874307002,
2290,002290F,0,0,341964,179807,0.525806810073575,
1666,001666F,0,0,19455,16178,0.8315600102801336,
3024,003024F,0,0,18372,6234,0.3393207054212933,
782,000782F,0,0,638268,327594,0.5132546203162308,
446,000446F,0,0,71852,45617,0.6348744641763625,
633,000633F,0,0,1560782,835412,0.5352522004994932,
615,000615F,0,0,68330,38176,0.5587004244109469,
2160,002160F,0,0,14979,7175,0.47900393884772013,
205,000205F,0,0,2652362,1396828,0.5266355045050412,
883,000883F,603,0,1032818,510745,0.49451597474095144,0.0
1479,001479F,0,0,791009,428027,0.5411152085500923,
2090,002090F,0,0,430225,229117,0.5325515718519379,
10,000010F,0,0,24571,13230,0.5384396239469293,
3169,003169F,0,0,71531,35150,0.4913953390837539,
1939,001939F,0,0,496820,275253,0.5540296284368584,
3347,003347F,0,0,40223,25750,0.6401809909753127,
787,000787F,0,0,21978,14088,0.641004641004641,
2456,002456F,0,0,257752,121067,0.46970343586082747,
55,000055F,0,0,3645395,1935819,0.5310313422825236,
756,000756F,0,0,604554,366519,0.6062634603360494,
866,000866F,0,0,30942,16477,0.5325124426346067,
2077,002077F,0,0,444400,243548,0.548037803780378,
2409,002409F,0,0,297438,144391,0.48544906837727525,
3362,003362F,0,0,37832,8367,0.2211619792768027,
519,000519F,0,0,221942,113311,0.510543295095115,
3623,003623F,0,0,19762,11518,0.5828357453699018,
2983,002983F,0,0,23603,19274,0.8165911112994111,
2748,002748F,0,0,179016,88520,0.49448094025115075,
2091,002091F,0,0,7633,3460,0.45329490370758546,
2969,002969F,0,0,119758,50522,0.42186743265585597,
1873,001873F,0,0,416019,248870,0.5982178698569056,
1556,001556F,0,0,28111,18122,0.6446586745402155,
2700,002700F,0,0,19958,8509,0.42634532518288404,
3214,003214F,0,0,30740,24900,0.8100195185426154,
3499,003499F,0,0,28732,19629,0.6831755533899485,
3565,003565F,0,0,24927,14325,0.5746780599350102,
3226,003226F,0,0,60188,26966,0.44802950754303184,
278,000278F,720,464,2333523,1207640,0.5175179331851454,0.6444444444444445
1127,001127F,0,0,336713,219468,0.651795445973277,
1612,001612F,0,0,355349,188016,0.5291023754112154,
3640,003640F,0,0,16480,8811,0.5346480582524272,
2831,002831F,0,0,24303,11188,0.460354688721557,
1161,001161F,0,0,109053,55485,0.5087893042832384,
391,000391F,0,0,6739,3860,0.5727852797150913,
3067,003067F,0,0,95809,66141,0.6903422434218079,
1005,001005F,0,0,28762,16486,0.573186843752173,
1518,001518F,0,0,146948,90056,0.6128426382121567,
1427,001427F,0,0,820886,405838,0.4943902076536815,
1674,001674F,0,0,647272,305273,0.47163016475299413,
3046,003046F,0,0,14629,7084,0.48424362567502904,
3741,3742,0,0,26323,15939,0.6055160885917259,
1417,001417F,0,0,22399,12767,0.5699808027144069,
3438,003438F,0,0,7630,4032,0.5284403669724771,
908,000908F,0,0,1258003,709253,0.5637927731491896,
3063,003063F,0,0,30384,17815,0.5863283307003686,
3004,003004F,0,0,86395,55430,0.6415880548642862,
721,000721F,0,0,23833,16406,0.6883732639617337,
377,000377F,0,0,23233,11317,0.4871088537855636,
961,000961F,0,0,1176643,625512,0.531607292951218,
1434,001434F,0,0,25011,13247,0.5296469553396506,
2386,002386F,0,0,28158,18086,0.6423041409190994,
2426,002426F,0,0,85637,45074,0.5263379146864089,
1270,001270F,0,0,276318,153307,0.5548208947661752,
2505,002505F,0,0,6098,2654,0.43522466382420466,
3551,003551F,0,0,26060,14819,0.5686492709132771,
1557,001557F,0,0,718121,379367,0.5282772680370021,
3273,003273F,0,0,50429,6239,0.12371849531023815,
1463,001463F,0,0,785969,418563,0.5325439044033543,
3013,003013F,0,0,106193,66277,0.624118350550413,
2585,002585F,0,0,21282,12569,0.5905929893806973,
1067,001067F,0,0,1055892,568700,0.5385967504252329,
2915,002915F,0,0,134147,69454,0.5177454583404772,
1066,001066F,0,0,1122198,543170,0.4840233185231127,
1451,001451F,0,0,95707,49433,0.51650349504216,
1838,001838F,0,0,561363,304985,0.5432937332884425,
2848,002848F,0,0,25548,13939,0.5456004383904807,
3676,003676F,0,0,10580,5399,0.5103024574669187,
3706,003706F,0,0,6235,2090,0.3352044907778669,
3519,003519F,0,0,27541,16238,0.5895936966704186,
1520,001520F,0,0,24987,6630,0.26533797574738865,
2610,002610F,5763,40,224443,132708,0.5912770725752196,0.006940829429116779
2523,002523F,0,0,47725,25777,0.5401152435830278,
1064,001064F,0,0,226386,107945,0.47681835449188553,
2816,002816F,0,0,155529,66878,0.43000340772460444,
3125,003125F,0,0,38226,26309,0.6882488358708733,
2694,002694F,0,0,195254,95766,0.49046882522253066,
3326,003326F,0,0,42370,25982,0.6132168987491149,
390,000390F,0,0,2017323,1081459,0.5360861894699064,
3622,003622F,0,0,19935,11635,0.5836468522698771,
1491,001491F,0,0,190914,89136,0.46689085137810743,
2064,002064F,0,0,29123,15019,0.5157092332520689,
2284,002284F,0,0,81366,36490,0.44846741882358726,
526,000526F,0,0,155958,68605,0.4398940740455764,
3469,003469F,0,0,30329,16462,0.5427808368228428,
3664,003664F,0,0,4473,1497,0.3346747149564051,
1610,001610F,0,0,218548,125108,0.5724509032340721,
2881,002881F,0,0,25515,14780,0.5792670977856164,
2652,002652F,0,0,26924,16792,0.623681473778042,
1063,001063F,0,0,152389,66550,0.4367113111838781,
285,000285F,0,0,2253115,1097180,0.4869613845720258,
925,000925F,0,0,1242293,671388,0.5404425526023249,
671,000671F,0,0,1487050,790430,0.5315423153222824,
861,000861F,0,0,33496,14295,0.42676737520898017,
2982,002982F,0,0,23225,13608,0.5859203444564047,
982,000982F,0,0,1184988,680831,0.5745467464649431,
1630,001630F,0,0,674553,397323,0.5890167266323032,
7,000007F,0,0,4779380,2702944,0.5655428109922207,
58,000058F,0,0,3650317,1914938,0.5245949872298762,
741,000741F,0,0,343551,186240,0.5421029192172341,
2876,002876F,0,0,142276,91951,0.64628609182153,
1219,001219F,0,0,34056,22990,0.6750645994832042,
2099,002099F,0,0,17806,7366,0.41368078175895767,
115,000115F,0,0,3168031,1729123,0.5458036868957407,
101,000101F,0,0,30685,17175,0.5597197327684537,
2428,002428F,0,0,281558,129597,0.4602852698200726,
713,000713F,2032,856,1176665,656126,0.5576149541288302,0.421259842519685
1194,001194F,0,0,979247,513842,0.5247317581774568,
1460,001460F,0,0,36598,26144,0.714355975736379,
1196,001196F,0,0,317858,193861,0.6098981306117827,
136,000136F,0,0,3021858,1535284,0.5080596110075325,
465,000465F,0,0,217359,139736,0.6428811321362354,
685,000685F,0,0,21578,13988,0.6482528501251275,
467,000467F,0,0,1892037,955363,0.5049388569039612,
2643,002643F,0,0,6066,3592,0.5921529838443785,
2629,002629F,0,0,215648,118629,0.5501048004154919,
429,000429F,0,0,1141061,620333,0.5436457823026113,
2672,002672F,0,0,24890,12265,0.49276817999196465,
3133,003133F,0,0,76422,45619,0.5969354374394807,
1089,001089F,0,0,555932,317954,0.5719296604620709,
1959,001959F,0,0,266540,148357,0.5566031364898326,
1001,001001F,0,0,38644,22434,0.5805299658420453,
1597,001597F,0,0,658102,397882,0.6045901699128706,
1328,001328F,0,0,253583,145585,0.5741118292630026,
2231,002231F,0,0,365482,218948,0.5990664382924467,
2836,002836F,0,0,151835,77446,0.51006684888201,
3629,003629F,0,0,19180,8775,0.4575078206465068,
1250,001250F,1647,90,587208,337916,0.5754621871636626,0.0546448087431694
72,000072F,0,0,710747,376975,0.5303926713725137,
1584,001584F,0,0,714450,349101,0.4886290153264749,
2525,002525F,0,0,26689,12338,0.462287833939076,
3481,003481F,0,0,29476,15065,0.5110937712036911,
2689,002689F,0,0,34316,17899,0.5215934258072037,
1927,001927F,0,0,2637,690,0.2616609783845279,
2015,002015F,0,0,460890,249042,0.5403501920197878,
1011,001011F,0,0,1139851,574490,0.5040044707597747,
1055,001055F,0,0,28495,16767,0.5884190208808563,
1722,001722F,0,0,612657,332764,0.5431489397819661,
1132,001132F,0,0,22742,13227,0.581611115996834,
1585,001585F,0,0,700237,364758,0.5209064930873404,
2860,002860F,0,0,145199,79839,0.5498591588096337,
258,000258F,0,0,33669,16802,0.49903472036591523,
837,000837F,0,0,166349,89268,0.5366308183397556,
686,000686F,0,0,15796,11660,0.7381615598885793,
679,000679F,0,0,20961,12650,0.603501741329135,
1309,001309F,0,0,111224,56083,0.504234697547292,
2263,002263F,0,0,119165,57574,0.48314521881424916,
301,000301F,0,0,2215660,1103696,0.49813419026384914,
3416,003416F,0,0,34073,21669,0.6359580899832712,
3710,003710F,0,0,4538,228,0.0502423975319524,
3056,003056F,0,0,97689,33349,0.3413792750463205,
1839,001839F,0,0,558387,290129,0.5195840877384323,
3733,003733F,0,0,1343,1029,0.7661950856291884,
231,000231F,0,0,1804012,890178,0.49344350259310915,
934,000934F,0,0,1221626,640228,0.5240785641431993,
483,000483F,0,0,1799179,983407,0.5465865264101015,
2922,002922F,0,0,126467,47763,0.37767164556761845,
2545,002545F,0,0,246941,120448,0.4877602342259892,
1780,001780F,0,0,422692,234001,0.5535969452934998,
2275,002275F,0,0,346576,221141,0.6380736115599465,
2353,002353F,0,0,54715,31437,0.5745590788632002,
3417,003417F,0,0,34045,21599,0.6344250257012777,
2918,002918F,0,0,133631,61772,0.46225800899491887,
859,000859F,0,0,1290339,699809,0.5423450736589377,
2244,002244F,0,0,364855,202819,0.555889325896589,
1527,001527F,0,0,40011,27159,0.6787883332083677,
2299,002299F,0,0,342383,194302,0.5674989704512199,
2017,002017F,0,0,319152,170221,0.5333540131348072,
995,000995F,0,0,671591,355941,0.5299966795266762,
2750,002750F,0,0,178527,106608,0.5971533717588936,
1570,001570F,0,0,718917,396621,0.5516923372239076,
112,000112F,1181,21,3141356,1795023,0.5714166111704627,0.017781541066892465
1684,001684F,0,0,631622,367912,0.5824876270934198,
2968,002968F,0,0,80581,38593,0.4789342400814088,
1607,001607F,0,0,238227,121681,0.5107775357117371,
2108,002108F,0,0,20598,13147,0.6382658510535003,
3150,003150F,0,0,75515,42025,0.55651195126796,
1721,001721F,0,0,199270,122075,0.6126110302604506,
2406,002406F,0,0,8241,4264,0.5174129353233831,
114,000114F,0,0,25943,14158,0.5457348803145358,
1159,001159F,0,0,38276,29515,0.7711098338384366,
1412,001412F,0,0,846597,497735,0.5879243607052707,
3693,003693F,0,0,7846,4616,0.5883252612796329,
1308,001308F,0,0,904244,527301,0.5831401701310708,
1034,001034F,0,0,25794,11350,0.4400248119717764,
3657,003657F,0,0,2998,454,0.1514342895263509,
425,000425F,0,0,1939832,976290,0.5032858515582793,
520,000520F,0,0,82619,56829,0.6878442004865709,
2932,002932F,0,0,130308,82134,0.6303066580716457,
280,000280F,0,0,31528,23751,0.7533303730017762,
2394,002394F,0,0,28061,20082,0.7156551797868929,
2636,002636F,0,0,94014,57428,0.6108451932690876,
2028,002028F,0,0,75946,45669,0.6013351591920575,
2382,002382F,0,0,301868,146383,0.4849238740111572,
2804,002804F,0,0,143549,73986,0.5154058892782255,
3656,003656F,0,0,14209,5882,0.4139629812090928,
3668,003668F,0,0,12307,9472,0.7696432924351995,
45,000045F,0,0,3816039,1991809,0.5219571917372962,
2283,002283F,0,0,346668,186580,0.5382094684251214,
3736,3736,0,0,31153,22669,0.7276666773665458,
3334,003334F,0,0,41609,14134,0.3396861255978274,
551,000551F,1107,910,1687972,872569,0.5169333377567874,0.8220415537488708
1393,001393F,0,0,843196,476780,0.5654438588418351,
1221,001221F,0,0,959264,525391,0.5477021966841245,
233,000233F,0,0,2511662,1395383,0.5555616161728768,
2972,002972F,0,0,117907,57885,0.49093777299057734,
3394,003394F,0,0,35227,24752,0.7026428591705226,
1471,001471F,0,0,445389,234739,0.5270426526025564,
1755,001755F,0,0,583887,296726,0.5081907971919224,
164,000164F,0,0,2782015,1501255,0.5396286504565935,
2930,002930F,0,0,126643,72581,0.5731149767456551,
1386,001386F,0,0,105869,53207,0.5025739357130038,
820,000820F,0,0,786243,412893,0.525146805758525,
408,000408F,1390,1067,1981789,1071306,0.5405752075523681,0.7676258992805756
495,000495F,0,0,1830968,983036,0.5368941456104094,
2775,002775F,0,0,169937,77444,0.455721826323873,
3398,003398F,0,0,35004,25046,0.7155182264884014,
2536,002536F,0,0,246871,149908,0.6072321171786075,
475,000475F,0,0,101139,43943,0.43448125846607144,
3111,003111F,0,0,86065,44002,0.5112647417649451,
156,000156F,0,0,118676,64557,0.5439768782230611,
2225,002225F,0,0,33284,23358,0.7017786323759163,
3323,003323F,0,0,24920,11750,0.4715088282504013,
3385,003385F,0,0,35881,8891,0.24779131016415373,
39,000039F,0,0,3941339,2154394,0.5466147418428102,
129,000129F,1142,1138,3046883,1667638,0.5473259065083891,0.9964973730297724
2477,002477F,0,0,270632,156360,0.5777587277188211,
1741,001741F,0,0,23267,14325,0.6156788584690763,
3036,003036F,0,0,101796,51535,0.5062576132657471,
3129,003129F,0,0,80127,55825,0.6967064784654361,
1229,001229F,0,0,376245,180424,0.47953859851958164,
2507,002507F,0,0,250846,134739,0.5371383239118822,
1533,001533F,0,0,87134,51408,0.5899878348291138,
1750,001750F,0,0,604922,335549,0.5546979610594424,
3197,003197F,0,0,66406,7981,0.12018492304912207,
455,000455F,0,0,240567,139195,0.5786121953551402,
1505,001505F,0,0,14376,5007,0.3482888146911519,
1306,001306F,866,35,897764,538472,0.5997923730512696,0.04041570438799076
1883,001883F,0,0,535109,301942,0.5642626081788944,
3384,003384F,0,0,35886,23400,0.6520648720949674,
420,000420F,0,0,29008,16668,0.5746001103143961,
1617,001617F,0,0,679567,331966,0.48849635135314107,
3543,003543F,0,0,26632,12434,0.46688194653048964,
2367,002367F,0,0,314373,185583,0.5903274136137645,
1399,001399F,0,0,25731,17215,0.6690373479460573,
1405,001405F,1961,1553,496931,265579,0.534438382793587,0.791942886282509
1991,001991F,0,0,504714,296178,0.5868234287140837,
491,000491F,0,0,20251,12760,0.6300923411189571,
2379,002379F,0,0,29441,13694,0.4651336571447981,
1931,001931F,0,0,504779,262423,0.519877015485985,
2323,002323F,0,0,16001,9604,0.60021248671958,
1843,001843F,0,0,558596,307764,0.5509599066230335,
1473,001473F,0,0,805529,483290,0.5999659850855773,
2186,002186F,0,0,51307,25378,0.4946303623287271,
2411,002411F,0,0,304163,181540,0.5968510305329708,
2987,002987F,0,0,20637,12764,0.6185007510781606,
176,000176F,0,0,356273,190849,0.5356819068523295,
613,000613F,0,0,207628,113904,0.5485965284065732,
922,000922F,0,0,1225586,670599,0.5471660087500999,
2351,002351F,0,0,31821,13295,0.4178058514817259,
1937,001937F,0,0,19536,10053,0.514588452088452,
909,000909F,584,126,1217237,651884,0.5355440230620659,0.21575342465753425
916,000916F,1963,1963,379016,179847,0.47451031091035734,1.0
2226,002226F,0,0,95895,59353,0.6189373794254132,
2341,002341F,0,0,26824,11291,0.42092901878914407,
2720,002720F,0,0,188357,108754,0.5773823112493828,
1450,001450F,0,0,516841,273982,0.5301088729415816,
2056,002056F,0,0,444914,264484,0.5944609520042076,
1952,001952F,0,0,495714,312234,0.629867221825488,
36,000036F,0,0,2801036,1510628,0.5393104551316014,
349,000349F,0,0,2356,228,0.0967741935483871,
2806,002806F,0,0,22039,10889,0.4940786787059304,
3403,003403F,0,0,34678,11589,0.3341888228848261,
1026,001026F,0,0,26298,13914,0.5290896646132786,
2859,002859F,0,0,130145,74955,0.5759345345576088,
1408,001408F,0,0,28843,19660,0.6816211905835038,
2946,002946F,0,0,2805,1407,0.5016042780748663,
2050,002050F,0,0,436833,219662,0.5028512040070233,
597,000597F,0,0,32090,13920,0.43377999376752885,
3163,003163F,0,0,72701,47804,0.6575425372415785,
3166,003166F,0,0,71965,45446,0.6315014243034809,
379,000379F,0,0,2064095,1097000,0.5314677861241852,
567,000567F,0,0,161033,71120,0.44164860618630963,
2046,002046F,0,0,446290,229711,0.5147124067310493,
867,000867F,0,0,30112,17993,0.5975358660998937,
1848,001848F,0,0,10145,6843,0.6745194677180877,
1652,001652F,0,0,662937,380777,0.5743788625465165,
1152,001152F,0,0,1006305,546866,0.5434396132385311,
2042,002042F,0,0,446316,235116,0.5267926760411905,
