,contig,eveSites,eveTEoverlap,length,piEVEReads,piEVEoverlap,piReads,piSites,teSites,teProp,eveTEProp,pi/eveProp,eve/piProp,piReads/EVEProp
1879,001879F,0,0,266205,0,0,305,13,123659,0.4645254597021093,,,0.0,0.0
1486,001486F,0,0,200365,0,0,6,4,103853,0.5183190677014449,,,0.0,0.0
2189,002189F,0,0,20856,0,0,0,0,13280,0.6367472190257001,,,,
3360,003360F,0,0,32766,0,0,0,0,13315,0.4063663553683696,,,,
2156,002156F,0,0,388162,0,0,111,43,200918,0.517613779813583,,,0.0,0.0
3008,003008F,0,0,107544,0,0,124071,483,43300,0.4026259019564085,,,0.0,0.0
2105,002105F,0,0,41116,0,0,17,3,24769,0.6024175503453644,,,0.0,0.0
1309,001309F,0,0,111224,0,0,136,24,56203,0.5053136013809969,,,0.0,0.0
468,000468F,0,0,1922825,0,0,1023,381,1054582,0.5484544875378674,,,0.0,0.0
2441,002441F,0,0,261061,0,0,2432,268,150185,0.5752870018884475,,,0.0,0.0
1886,001886F,0,0,545721,0,0,227,88,295843,0.5421140106391361,,,0.0,0.0
1970,001970F,0,0,26319,0,0,20,4,20830,0.7914434438998442,,,0.0,0.0
2068,002068F,0,0,388721,0,0,30,24,226373,0.5823534102865552,,,0.0,0.0
2499,002499F,0,0,269379,0,0,101,40,120886,0.44875806948574315,,,0.0,0.0
2065,002065F,0,0,442656,0,0,132,46,235907,0.5329352815730499,,,0.0,0.0
1414,001414F,0,0,445601,0,0,90,38,233961,0.5250459491787496,,,0.0,0.0
3290,003290F,0,0,47273,0,0,223,47,27659,0.5850908552450659,,,0.0,0.0
2423,002423F,0,0,24737,0,0,1,1,14655,0.5924323887294336,,,0.0,0.0
644,000644F,0,0,189415,0,0,460,88,102547,0.5413879576591083,,,0.0,0.0
254,000254F,0,0,2425063,0,0,1901,338,1318596,0.5437368018892705,,,0.0,0.0
809,000809F,0,0,197435,0,0,64,7,96489,0.488712740902069,,,0.0,0.0
2231,002231F,0,0,365482,0,0,483,81,219410,0.6003305224333894,,,0.0,0.0
139,000139F,0,0,2965513,0,0,2372,467,1637025,0.552020847657724,,,0.0,0.0
357,000357F,0,0,3275,0,0,299,42,565,0.17251908396946564,,,0.0,0.0
621,000621F,0,0,353575,0,0,716,57,165730,0.4687265785194089,,,0.0,0.0
1408,001408F,0,0,28843,0,0,0,0,19706,0.6832160316194571,,,,
1063,001063F,0,0,152389,0,0,56,26,66748,0.4380106175642599,,,0.0,0.0
36,000036F,0,0,2801036,0,0,1650,283,1514138,0.5405635629102946,,,0.0,0.0
815,000815F,0,0,1337034,0,0,7657,856,733805,0.5488304710276627,,,0.0,0.0
1320,001320F,0,0,912068,0,0,582,83,517059,0.5669083884096361,,,0.0,0.0
1944,001944F,0,0,500025,0,0,265,16,302721,0.6054117294135293,,,0.0,0.0
3495,003495F,0,0,28769,0,0,1,1,12691,0.44113455455525047,,,0.0,0.0
198,000198F,0,0,1077866,0,0,1082,332,560699,0.5201936047709085,,,0.0,0.0
402,000402F,0,0,57207,0,0,19,11,26846,0.4692782351810093,,,0.0,0.0
2291,002291F,0,0,341873,0,0,564,80,178547,0.5222611905590673,,,0.0,0.0
340,000340F,0,0,30022,0,0,3,2,16886,0.5624542002531477,,,0.0,0.0
2410,002410F,0,0,20910,0,0,0,0,10799,0.5164514586322334,,,,
1842,001842F,0,0,410248,0,0,0,0,183133,0.4463958386146916,,,,
1012,001012F,0,0,1170089,0,0,641,163,630083,0.5384915164572951,,,0.0,0.0
193,000193F,0,0,6646,0,0,0,0,2522,0.37947637676798074,,,,
723,000723F,1974,1793,1432430,63,29,1775,358,758479,0.529505106706785,0.9083080040526849,0.014690982776089158,0.08100558659217877,0.03549295774647887
190,000190F,0,0,2717445,0,0,1892,320,1508524,0.5551258627129528,,,0.0,0.0
1165,001165F,0,0,17897,0,0,0,0,9190,0.5134938816561435,,,,
3134,003134F,0,0,7772,0,0,0,0,3340,0.4297478126608338,,,,
1683,001683F,0,0,641687,0,0,389,75,363456,0.5664069865838017,,,0.0,0.0
1022,001022F,0,0,1134618,0,0,600,86,615814,0.542750070948989,,,0.0,0.0
475,000475F,0,0,101139,0,0,17,7,44067,0.43570729392222585,,,0.0,0.0
2396,002396F,0,0,304783,0,0,2,2,162572,0.5334024535489185,,,0.0,0.0
304,000304F,0,0,24391,0,0,6,3,15453,0.6335533598458448,,,0.0,0.0
1541,001541F,0,0,153720,0,0,9,7,80423,0.5231785063752277,,,0.0,0.0
3376,003376F,0,0,36741,0,0,1,1,18874,0.5137040363626466,,,0.0,0.0
1449,001449F,0,0,800612,0,0,51,20,377428,0.4714243603643213,,,0.0,0.0
3746,3748,0,0,41518,0,0,265,65,36724,0.884532010212438,,,0.0,0.0
1757,001757F,0,0,584920,0,0,440,98,341015,0.583011351979758,,,0.0,0.0
1166,001166F,0,0,1003588,0,0,340,151,558598,0.5566009159137016,,,0.0,0.0
325,000325F,0,0,55572,0,0,17,3,29122,0.5240408838983661,,,0.0,0.0
2909,002909F,0,0,141421,0,0,10,5,82996,0.5868718224308979,,,0.0,0.0
1307,001307F,0,0,34593,0,0,58,21,8254,0.23860318561558697,,,0.0,0.0
1265,001265F,0,0,24520,0,0,1,1,13563,0.5531402936378467,,,0.0,0.0
2136,002136F,0,0,407489,0,0,171,37,223894,0.5494479605584445,,,0.0,0.0
2738,002738F,0,0,18008,0,0,343,50,9740,0.5408707241226122,,,0.0,0.0
642,000642F,0,0,1516809,0,0,618,272,831677,0.5483070050349121,,,0.0,0.0
1172,001172F,0,0,227813,0,0,21,3,109374,0.4801042960673886,,,0.0,0.0
3596,003596F,0,0,22614,0,0,0,0,10137,0.4482621384982754,,,,
972,000972F,0,0,45128,0,0,36,14,23789,0.5271450097500443,,,0.0,0.0
1152,001152F,0,0,1006305,0,0,1251,351,548142,0.5447076184655746,,,0.0,0.0
977,000977F,0,0,25429,0,0,0,0,15516,0.6101694915254238,,,,
1264,001264F,0,0,980558,0,0,458,163,548836,0.5597180380966755,,,0.0,0.0
331,000331F,0,0,313567,0,0,32,14,184577,0.5886365593318175,,,0.0,0.0
1191,001191F,0,0,1005012,0,0,1502,246,594733,0.591767063477849,,,0.0,0.0
1708,001708F,0,0,613228,0,0,134,44,321806,0.5247738198516702,,,0.0,0.0
1909,001909F,0,0,525341,0,0,25159,2202,268629,0.5113421568086253,,,0.0,0.0
2129,002129F,0,0,394882,0,0,130,55,200835,0.5085949726753815,,,0.0,0.0
2314,002314F,0,0,16314,0,0,1,1,2789,0.1709574598504352,,,0.0,0.0
557,000557F,0,0,796781,0,0,391,155,420889,0.5282367425930086,,,0.0,0.0
2447,002447F,0,0,23321,0,0,0,0,13573,0.5820076326058059,,,,
2096,002096F,0,0,70842,0,0,0,0,40060,0.5654837525761554,,,,
2778,002778F,0,0,169101,0,0,4736,326,99793,0.590138437974938,,,0.0,0.0
3292,003292F,0,0,47003,0,0,2,1,22548,0.47971406080462947,,,0.0,0.0
3042,003042F,0,0,33529,0,0,6,4,22142,0.6603835485698947,,,0.0,0.0
901,000901F,0,0,1233715,0,0,775,167,705176,0.5715874411837418,,,0.0,0.0
2318,002318F,0,0,33495,0,0,8,1,15753,0.4703090013434841,,,0.0,0.0
934,000934F,0,0,1221626,0,0,146,86,641899,0.5254464132230322,,,0.0,0.0
2564,002564F,0,0,34335,0,0,5,4,22559,0.6570263579437892,,,0.0,0.0
3268,003268F,0,0,39363,0,0,1,1,19058,0.484160252013312,,,0.0,0.0
162,000162F,0,0,23647,0,0,2,1,17576,0.74326553051127,,,0.0,0.0
127,000127F,0,0,3096646,0,0,7967,682,1479687,0.4778353741435088,,,0.0,0.0
1348,001348F,0,0,31108,0,0,63,3,17901,0.5754468303973255,,,0.0,0.0
1372,001372F,0,0,2627,0,0,1,1,2266,0.8625808907499048,,,0.0,0.0
1653,001653F,0,0,659034,0,0,109,50,385368,0.5847467657207367,,,0.0,0.0
2603,002603F,0,0,226826,0,0,25,17,142904,0.6300159593697372,,,0.0,0.0
2792,002792F,0,0,107475,0,0,134,45,44049,0.40985345429169573,,,0.0,0.0
990,000990F,1873,1697,1160664,0,0,6147,883,675692,0.5821598671105506,0.9060331019754405,0.0,0.0,0.0
761,000761F,0,0,41166,0,0,3,3,23686,0.5753777389107516,,,0.0,0.0
1636,001636F,0,0,23721,0,0,0,0,17152,0.7230723831204418,,,,
379,000379F,0,0,2064095,0,0,2295,334,1099646,0.5327497038653745,,,0.0,0.0
2610,002610F,5769,41,224443,5,4,32,15,132975,0.5924666841915319,0.007106950944704455,0.0006933610677760444,0.26666666666666666,0.15625
3415,003415F,0,0,34132,0,0,2,1,12581,0.36859838274932616,,,0.0,0.0
399,000399F,0,0,102348,0,0,5,4,49514,0.4837808262008051,,,0.0,0.0
3059,003059F,0,0,97014,0,0,299,150,22030,0.22708062753829344,,,0.0,0.0
2754,002754F,0,0,177450,0,0,35,28,102880,0.5797689489997182,,,0.0,0.0
724,000724F,0,0,1448637,0,0,1686,441,781260,0.5393069485316198,,,0.0,0.0
2481,002481F,0,0,54625,0,0,53,20,24209,0.4431853546910755,,,0.0,0.0
3304,003304F,0,0,46273,0,0,1,1,23192,0.5011994035398613,,,0.0,0.0
472,000472F,0,0,1840369,0,0,233,118,966793,0.5253256276322846,,,0.0,0.0
2083,002083F,0,0,442676,0,0,47,26,263822,0.5959708680841067,,,0.0,0.0
2847,002847F,0,0,22257,0,0,0,0,13172,0.5918138113851822,,,,
3528,003528F,0,0,26980,0,0,0,0,11835,0.4386582653817643,,,,
49,000049F,1947,1257,3792958,0,0,112971,8954,2094913,0.5523164242788874,0.6456086286594761,0.0,0.0,0.0
3500,003500F,0,0,28630,0,0,0,0,18857,0.6586447782046804,,,,
2818,002818F,0,0,155263,0,0,423,124,95062,0.6122643514552727,,,0.0,0.0
1120,001120F,0,0,22566,0,0,7,6,13094,0.580253478684747,,,0.0,0.0
1231,001231F,0,0,962804,0,0,1757,293,495024,0.5141482586279242,,,0.0,0.0
1606,001606F,0,0,36333,0,0,51,8,18603,0.5120138716868962,,,0.0,0.0
165,000165F,0,0,16073,0,0,0,0,10784,0.6709388415354943,,,,
3230,003230F,0,0,59082,0,0,2,1,39364,0.6662604515757761,,,0.0,0.0
3422,003422F,0,0,33748,0,0,0,0,21266,0.6301410453952827,,,,
3685,003685F,0,0,8745,0,0,0,0,6593,0.7539165237278445,,,,
1054,001054F,0,0,1112948,0,0,294,144,608486,0.5467335401114877,,,0.0,0.0
432,000432F,0,0,1939695,0,0,5118,614,969637,0.4998914777838784,,,0.0,0.0
2522,002522F,0,0,254788,0,0,69,44,143309,0.5624636953074713,,,0.0,0.0
884,000884F,0,0,278856,0,0,40,23,139313,0.4995876007688556,,,0.0,0.0
1432,001432F,0,0,2798,0,0,0,0,2798,1.0,,,,
1143,001143F,0,0,1039616,0,0,780,197,402303,0.38697268991627676,,,0.0,0.0
1151,001151F,0,0,66116,0,0,1,1,37442,0.5663077016153427,,,0.0,0.0
1353,001353F,0,0,54578,0,0,10,2,23398,0.428707537835758,,,0.0,0.0
2464,002464F,0,0,24573,0,0,4,2,16450,0.6694339315508891,,,0.0,0.0
2721,002721F,0,0,187968,0,0,20,18,93036,0.49495658835546474,,,0.0,0.0
777,000777F,0,0,29739,0,0,4,4,15491,0.5208984834728807,,,0.0,0.0
3069,003069F,0,0,96234,0,0,11,5,49374,0.5130619115904982,,,0.0,0.0
3469,003469F,0,0,30329,0,0,3,2,16510,0.5443634804972138,,,0.0,0.0
1096,001096F,0,0,1063822,0,0,1698,81,569971,0.535776661885165,,,0.0,0.0
3151,003151F,0,0,75170,0,0,72,49,49269,0.6554343488093655,,,0.0,0.0
3413,003413F,0,0,28977,0,0,0,0,15369,0.5303861683404079,,,,
2373,002373F,0,0,34785,0,0,0,0,23493,0.6753773178094006,,,,
945,000945F,0,0,425359,0,0,71,28,214902,0.5052249981780096,,,0.0,0.0
1237,001237F,0,0,943407,0,0,4852,509,542490,0.5750328331250457,,,0.0,0.0
933,000933F,13958,3112,1214516,47280,2813,415050,26982,665201,0.5477087168880443,0.2229545780197736,0.2015331709413956,0.10425468831072567,0.11391398626671485
2338,002338F,0,0,316832,0,0,699,216,179276,0.5658393091606908,,,0.0,0.0
1768,001768F,0,0,139055,0,0,9,6,71557,0.514594944446442,,,0.0,0.0
764,000764F,0,0,29811,0,0,1,1,14467,0.4852906645198081,,,0.0,0.0
1358,001358F,0,0,25329,0,0,8,3,16698,0.6592443444273363,,,0.0,0.0
577,000577F,0,0,34802,0,0,1,1,19125,0.5495373829090282,,,0.0,0.0
2071,002071F,0,0,399221,0,0,11,8,204956,0.5133898266874739,,,0.0,0.0
1368,001368F,0,0,843953,0,0,2473,432,433998,0.5142442766362582,,,0.0,0.0
3531,003531F,0,0,26928,0,0,3,2,17795,0.6608363042186571,,,0.0,0.0
3309,003309F,0,0,45711,0,0,0,0,23082,0.5049550436437619,,,,
2470,002470F,0,0,33618,0,0,6,3,21711,0.6458147421024452,,,0.0,0.0
3337,003337F,0,0,41331,0,0,4,4,8704,0.21059253344946893,,,0.0,0.0
1124,001124F,0,0,990219,0,0,1812,265,593573,0.5994360843409388,,,0.0,0.0
3561,003561F,0,0,25177,0,0,3,1,17616,0.699686221551416,,,0.0,0.0
3112,003112F,0,0,85203,0,0,4,3,58924,0.6915718930084621,,,0.0,0.0
1628,001628F,0,0,664391,0,0,364,150,359894,0.5416900590164526,,,0.0,0.0
1157,001157F,0,0,266536,0,0,360,35,146048,0.5479484947624336,,,0.0,0.0
2651,002651F,0,0,210806,0,0,11,8,104595,0.49616709201825376,,,0.0,0.0
2224,002224F,0,0,72611,0,0,197,41,38513,0.5304017297654625,,,0.0,0.0
1954,001954F,0,0,494320,0,0,4049,109,265615,0.5373341155526784,,,0.0,0.0
2070,002070F,0,0,21076,0,0,0,0,10399,0.49340482064907953,,,,
2316,002316F,0,0,330771,0,0,272,84,194547,0.5881622028533335,,,0.0,0.0
3120,003120F,0,0,17613,0,0,0,0,1109,0.06296485550445693,,,,
2303,002303F,0,0,331757,0,0,20,12,197752,0.5960748379084692,,,0.0,0.0
3573,003573F,0,0,24382,0,0,16,8,11595,0.4755557378393897,,,0.0,0.0
1284,001284F,0,0,527782,0,0,235,100,290795,0.5509755921952625,,,0.0,0.0
2439,002439F,0,0,267186,0,0,28,16,124559,0.4661883481918963,,,0.0,0.0
2330,002330F,0,0,18491,0,0,6,2,13634,0.7373316748688551,,,0.0,0.0
1847,001847F,0,0,557009,0,0,105,58,311747,0.5596803642310986,,,0.0,0.0
310,000310F,0,0,2244982,0,0,2246,499,1286727,0.5731569339976891,,,0.0,0.0
894,000894F,0,0,28389,0,0,0,0,15105,0.5320722815174892,,,,
3478,003478F,0,0,29825,0,0,269,51,17232,0.5777703269069573,,,0.0,0.0
1092,001092F,0,0,346520,0,0,68,31,197056,0.5686713609604064,,,0.0,0.0
2926,002926F,0,0,16204,0,0,0,0,10821,0.6677980745494939,,,,
146,000146F,0,0,2976608,0,0,67037,568,1778747,0.5975751593760414,,,0.0,0.0
872,000872F,0,0,14655,0,0,0,0,6594,0.4499488229273286,,,,
2029,002029F,0,0,80844,0,0,1,1,33884,0.41912819751620406,,,0.0,0.0
2577,002577F,0,0,147398,0,0,41,12,86500,0.5868464972387685,,,0.0,0.0
684,000684F,0,0,41123,0,0,21,8,17022,0.413928944872699,,,0.0,0.0
3601,003601F,0,0,7291,0,0,0,0,4045,0.5547935811274174,,,,
1003,001003F,0,0,238570,0,0,56,29,141741,0.5941275097455674,,,0.0,0.0
28,000028F,0,0,703691,0,0,8103,131,419539,0.5961977629385625,,,0.0,0.0
1895,001895F,0,0,30346,0,0,0,0,14552,0.4795360179265801,,,,
2544,002544F,0,0,30998,0,0,192,6,9099,0.29353506677850183,,,0.0,0.0
3344,003344F,0,0,40530,0,0,0,0,562,0.013866271897359981,,,,
535,000535F,0,0,1738862,0,0,2322,552,920027,0.5290971911514543,,,0.0,0.0
2171,002171F,0,0,392043,0,0,44,27,201398,0.513714056876414,,,0.0,0.0
3405,003405F,0,0,34598,0,0,33710,170,9515,0.2750158968726516,,,0.0,0.0
1074,001074F,0,0,33129,0,0,0,0,17321,0.5228349784177005,,,,
2891,002891F,0,0,23655,0,0,3,2,10155,0.4292961318960051,,,0.0,0.0
350,000350F,0,0,300239,0,0,21,15,175414,0.5842478825202588,,,0.0,0.0
459,000459F,1143,603,1862969,0,0,890,365,1034407,0.5552464909507351,0.5275590551181102,0.0,0.0,0.0
951,000951F,0,0,76026,0,0,7,4,47645,0.6266934995922447,,,0.0,0.0
984,000984F,0,0,200173,0,0,106,54,93973,0.46945891803589895,,,0.0,0.0
1267,001267F,0,0,913770,0,0,215,123,503507,0.5510215918666623,,,0.0,0.0
2765,002765F,0,0,157947,0,0,125,49,87860,0.5562625437646805,,,0.0,0.0
1521,001521F,0,0,32235,0,0,3,2,14091,0.43713355048859937,,,0.0,0.0
250,000250F,0,0,27812,0,0,1,1,16934,0.6088738673953689,,,0.0,0.0
2174,002174F,0,0,390964,0,0,15,6,228885,0.5854375338905884,,,0.0,0.0
1417,001417F,0,0,22399,0,0,21,8,12805,0.571677307022635,,,0.0,0.0
677,000677F,0,0,35587,0,0,147,75,22337,0.6276730266670414,,,0.0,0.0
2949,002949F,0,0,26828,0,0,0,0,18171,0.6773147457879827,,,,
1710,001710F,0,0,434142,0,0,398,40,233635,0.5381534152420175,,,0.0,0.0
3220,003220F,0,0,68415,0,0,3484,107,54112,0.7909376598699116,,,0.0,0.0
1128,001128F,0,0,88276,0,0,4,2,44708,0.5064570211609044,,,0.0,0.0
2841,002841F,0,0,148119,0,0,1,1,79154,0.5343946421458422,,,0.0,0.0
3350,003350F,0,0,31233,0,0,815,178,7682,0.2459578010437678,,,0.0,0.0
989,000989F,0,0,23380,0,0,1,1,14986,0.6409751924721985,,,0.0,0.0
324,000324F,0,0,543344,0,0,1202,177,252584,0.4648694013369063,,,0.0,0.0
1088,001088F,0,0,16554,0,0,0,0,10194,0.6158028271112722,,,,
2376,002376F,0,0,236557,0,0,604,85,151850,0.6419171700689474,,,0.0,0.0
963,000963F,0,0,605269,0,0,128,23,337777,0.5580609613246341,,,0.0,0.0
1359,001359F,0,0,29252,0,0,12,12,16507,0.5643032955011623,,,0.0,0.0
1974,001974F,0,0,300734,0,0,31,16,147846,0.49161717664115134,,,0.0,0.0
1885,001885F,0,0,27083,0,0,18,8,12359,0.4563379241590666,,,0.0,0.0
17,000017F,0,0,289517,0,0,16,12,166607,0.5754653440039791,,,0.0,0.0
26,000026F,0,0,4197937,0,0,8838,1329,2348252,0.5593823823463763,,,0.0,0.0
2546,002546F,0,0,246886,0,0,136,37,132342,0.5360449762238442,,,0.0,0.0
578,000578F,0,0,1681516,0,0,3078,583,943932,0.5613577271937942,,,0.0,0.0
1077,001077F,0,0,68791,0,0,23,2,37188,0.5405939730488,,,0.0,0.0
97,000097F,0,0,27862,0,0,7,2,14412,0.5172636565932094,,,0.0,0.0
1387,001387F,0,0,461815,0,0,188,35,276754,0.5992746013013869,,,0.0,0.0
3611,003611F,0,0,20954,0,0,0,0,13951,0.6657917342750788,,,,
2322,002322F,0,0,20742,0,0,0,0,11344,0.546909651913991,,,,
1527,001527F,0,0,40011,0,0,0,0,27203,0.6798880307915324,,,,
3221,003221F,0,0,32156,0,0,0,0,22238,0.6915661151884562,,,,
1525,001525F,0,0,335033,0,0,250,55,179707,0.5363859679494258,,,0.0,0.0
2458,002458F,0,0,23859,0,0,10,5,18385,0.7705687581206253,,,0.0,0.0
1178,001178F,0,0,837552,0,0,514,103,417990,0.49906155080520376,,,0.0,0.0
2455,002455F,0,0,276846,0,0,10969,455,191409,0.6913916039964457,,,0.0,0.0
913,000913F,0,0,1244369,0,0,145,85,586376,0.4712235679288057,,,0.0,0.0
3323,003323F,0,0,24920,0,0,3,3,11796,0.47335473515248794,,,0.0,0.0
3559,003559F,0,0,25427,0,0,4,2,13012,0.5117394895190153,,,0.0,0.0
2315,002315F,0,0,325252,0,0,1058,218,176937,0.5439997294405569,,,0.0,0.0
2436,002436F,0,0,61686,0,0,84,30,28503,0.46206594689232566,,,0.0,0.0
929,000929F,0,0,4782,0,0,0,0,3273,0.6844416562107905,,,,
592,000592F,0,0,1638967,0,0,457,211,835177,0.5095752385496475,,,0.0,0.0
1736,001736F,0,0,608631,0,0,756,157,317898,0.5223164774715714,,,0.0,0.0
2206,002206F,0,0,23051,0,0,6,2,14769,0.640709730597371,,,0.0,0.0
2251,002251F,1857,1788,360775,0,0,304,66,206878,0.5734266509597394,0.962843295638126,0.0,0.0,0.0
3461,003461F,0,0,30641,0,0,0,0,19050,0.6217160014359845,,,,
2485,002485F,0,0,267829,0,0,8,5,138905,0.5186331577237715,,,0.0,0.0
3411,003411F,0,0,34334,0,0,58,21,15947,0.4644667093842838,,,0.0,0.0
3643,003643F,0,0,15695,0,0,347,8,6829,0.43510672188595095,,,0.0,0.0
1702,001702F,0,0,78406,0,0,23,14,54441,0.6943473713746396,,,0.0,0.0
3162,003162F,0,0,1984,0,0,0,0,1984,1.0,,,,
2681,002681F,0,0,97624,0,0,13,7,64724,0.6629927067114644,,,0.0,0.0
373,000373F,0,0,184966,0,0,174,45,92355,0.4993079809262243,,,0.0,0.0
1722,001722F,0,0,612657,0,0,306,70,333590,0.5444971656244848,,,0.0,0.0
2664,002664F,0,0,62651,0,0,8,7,38466,0.6139726420966943,,,0.0,0.0
327,000327F,0,0,2162683,0,0,800,277,1178767,0.5450484421433932,,,0.0,0.0
1356,001356F,0,0,57311,0,0,6,4,39138,0.6829055504178954,,,0.0,0.0
2733,002733F,0,0,4420,0,0,0,0,4420,1.0,,,,
786,000786F,0,0,35451,0,0,0,0,21156,0.5967673690445968,,,,
3113,003113F,0,0,19752,0,0,1,1,12653,0.64059335763467,,,0.0,0.0
1288,001288F,0,0,917839,0,0,222,84,477980,0.5207667139879653,,,0.0,0.0
1607,001607F,0,0,238227,0,0,52,15,121957,0.5119360945652676,,,0.0,0.0
2473,002473F,0,0,270161,0,0,936,118,155657,0.5761638430417417,,,0.0,0.0
1211,001211F,0,0,33210,0,0,0,0,23170,0.6976814212586571,,,,
1070,001070F,0,0,1103354,0,0,794,180,556876,0.5047119963311866,,,0.0,0.0
3094,003094F,0,0,90064,0,0,52,39,39599,0.43967623023627644,,,0.0,0.0
633,000633F,0,0,1560782,0,0,1578,331,837554,0.5366245894686126,,,0.0,0.0
596,000596F,0,0,661067,0,0,6017,278,350998,0.530956771401386,,,0.0,0.0
1107,001107F,0,0,3037,0,0,0,0,1977,0.6509713533091867,,,,
2428,002428F,0,0,281558,0,0,34,24,129971,0.4616135929364465,,,0.0,0.0
3028,003028F,0,0,111706,0,0,4,4,55129,0.49351870087551253,,,0.0,0.0
1046,001046F,0,0,1164069,0,0,224,110,661789,0.5685135503135983,,,0.0,0.0
3034,003034F,0,0,38948,0,0,119,3,23505,0.6034969703194002,,,0.0,0.0
1400,001400F,0,0,836509,0,0,250,137,391919,0.46851737399119436,,,0.0,0.0
1466,001466F,0,0,34946,0,0,2,2,20647,0.5908258455903393,,,0.0,0.0
1514,001514F,0,0,179301,0,0,16,9,109674,0.6116753392340255,,,0.0,0.0
1952,001952F,0,0,495714,0,0,532,203,312811,0.6310311994416136,,,0.0,0.0
1251,001251F,0,0,19958,0,0,22,16,11954,0.5989578114039483,,,0.0,0.0
2711,002711F,0,0,71443,0,0,2,1,31898,0.4464818106742438,,,0.0,0.0
3231,003231F,0,0,26669,0,0,5,5,9066,0.3399452547902059,,,0.0,0.0
389,000389F,0,0,2021262,0,0,5635,867,997344,0.49342638411052103,,,0.0,0.0
2084,002084F,0,0,129151,0,0,35,21,82478,0.638616812877949,,,0.0,0.0
2435,002435F,0,0,18893,0,0,0,0,12021,0.63626740062457,,,,
488,000488F,0,0,25148,0,0,0,0,13538,0.5383330682360427,,,,
2800,002800F,0,0,158207,0,0,29,11,96994,0.6130828597976069,,,0.0,0.0
2780,002780F,0,0,167799,0,0,76,37,90043,0.5366122563304907,,,0.0,0.0
3546,003546F,0,0,26446,0,0,794,137,18384,0.6951523859941012,,,0.0,0.0
3447,003447F,0,0,31536,0,0,9,9,21595,0.6847729578893963,,,0.0,0.0
1373,001373F,0,0,24664,0,0,4,2,15605,0.6327035355173533,,,0.0,0.0
983,000983F,0,0,19100,0,0,0,0,11349,0.5941884816753926,,,,
1228,001228F,0,0,144317,0,0,142,59,59989,0.4156752149781384,,,0.0,0.0
3119,003119F,0,0,83987,0,0,23,12,45572,0.5426077845380832,,,0.0,0.0
1918,001918F,0,0,41668,0,0,104,66,23589,0.5661178842277047,,,0.0,0.0
1396,001396F,0,0,834586,0,0,290,147,406003,0.48647233478634916,,,0.0,0.0
848,000848F,0,0,599873,0,0,1736,202,304921,0.5083092587931112,,,0.0,0.0
3653,003653F,0,0,14722,0,0,0,0,9886,0.671512022822986,,,,
360,000360F,0,0,423777,0,0,202,44,236672,0.5584824093804053,,,0.0,0.0
834,000834F,0,0,22111,0,0,0,0,15007,0.6787119533263987,,,,
71,000071F,0,0,18987,0,0,4,3,11984,0.631168694369832,,,0.0,0.0
2892,002892F,0,0,139997,0,0,13,7,63572,0.4540954449023908,,,0.0,0.0
517,000517F,0,0,354031,0,0,13,12,198000,0.5592730580090444,,,0.0,0.0
3617,003617F,0,0,20295,0,0,0,0,10086,0.49696969696969695,,,,
3142,003142F,0,0,38748,0,0,14,4,20486,0.5286982553938268,,,0.0,0.0
3288,003288F,0,0,47352,0,0,2,1,26843,0.5668820746747761,,,0.0,0.0
537,000537F,0,0,24167,0,0,2,2,12456,0.5154135805023379,,,0.0,0.0
1565,001565F,0,0,14288,0,0,5,3,10536,0.7374020156774916,,,0.0,0.0
31,000031F,0,0,4118435,0,0,5797,874,2335504,0.5670853127462252,,,0.0,0.0
2739,002739F,0,0,17661,0,0,178,40,9740,0.5514976501896834,,,0.0,0.0
2844,002844F,0,0,14825,0,0,0,0,8353,0.5634401349072513,,,,
2846,002846F,0,0,87600,0,0,3,2,40287,0.4598972602739726,,,0.0,0.0
2605,002605F,0,0,13907,0,0,1,1,8609,0.6190407708348313,,,0.0,0.0
554,000554F,0,0,1673001,0,0,10485,1118,862132,0.5153206722530351,,,0.0,0.0
308,000308F,0,0,2210865,0,0,750,353,1181030,0.5341936300950081,,,0.0,0.0
591,000591F,0,0,1558760,0,0,659,259,746155,0.47868498036901125,,,0.0,0.0
1343,001343F,0,0,573107,0,0,1991,40,302865,0.5284615263816356,,,0.0,0.0
1950,001950F,0,0,17697,0,0,50,11,3441,0.19443973554839802,,,0.0,0.0
652,000652F,0,0,4010,0,0,0,0,3931,0.9802992518703242,,,,
2026,002026F,0,0,118508,0,0,41,11,54027,0.4558932730279812,,,0.0,0.0
2002,002002F,0,0,177960,0,0,161,32,88780,0.49887615194425716,,,0.0,0.0
513,000513F,0,0,1750397,0,0,3504,366,924951,0.5284235519142229,,,0.0,0.0
2647,002647F,0,0,95911,0,0,1112,137,51047,0.5322330076842072,,,0.0,0.0
2275,002275F,0,0,346576,0,0,115,29,221603,0.6394066525091178,,,0.0,0.0
3392,003392F,0,0,35277,0,0,3,1,16304,0.462170819514131,,,0.0,0.0
132,000132F,0,0,14253,0,0,0,0,5989,0.42019224023012697,,,,
1519,001519F,1974,1974,752885,111,30,6067,963,418992,0.5565152712565664,1.0,0.015197568389057751,0.03115264797507788,0.01829569803856931
3083,003083F,0,0,93010,0,0,85,26,49886,0.5363509300075261,,,0.0,0.0
3515,003515F,0,0,27690,0,0,15,4,12410,0.4481762369086313,,,0.0,0.0
316,000316F,0,0,83401,0,0,8,3,52342,0.6275943933525977,,,0.0,0.0
